Code,Name,Product Group,Stock Unit,Part Number,DD Code,DMI Code,Schein Code,Henry Schein Sales Price (€),Variance (Henry Schein),Henry Schein URL,DMI IE Notes,DMI UK Notes,DentalSky Notes,Dontalia Notes,Henry Schein Notes,DMI IE Product,DMI UK Product,DentalSky Product,Dontalia Product,Henry Schein Product,DMI IE Pack Flag,DMI UK Pack Flag,DentalSky Pack Flag,Dontalia Pack Flag,Henry Schein Pack Flag,DMI IE Adjusted Variance,DMI UK Adjusted Variance,DentalSky Adjusted Variance,Dontalia Adjusted Variance,Henry Schein Adjusted Variance
FLM360,3M Filtek Universal Restorative Capsules PO (6550PO) -Pack10, FILLING MATERIALS ANTERIOR,Pack (20),6550PO,FLM360,3M-6550PO,1192823,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,,,,MISMATCH (ours:10 theirs:85),MISMATCH (ours:10 theirs:85),,,,N/A,N/A,,,
FLM358,3M Filtek Universal Restorative Capsules XW (6550XW) -Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6550XW,FLM358,3M-6550XW,1192822,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FLM340,3M Filtek Universal Restorative Essential Capsule Kit 6550CK, FILLING MATERIALS ANTERIOR,Each,6550CK,FLM340,,1192824,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FLM310,3M Filtek Universal Restorative Essential Syringe Kit 6555SK, FILLING MATERIALS ANTERIOR,Each,6555SK,FLM310,,1192813,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FLM312,3M Filtek Universal Restorative Syringe A1 4g (6555A1) -Each, FILLING MATERIALS ANTERIOR,Each,6555A1,FLM312,3M-6555A1,1192803,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM314,3M Filtek Universal Restorative Syringe A2 4g (6555A2) -Each, FILLING MATERIALS ANTERIOR,Each,6555A2,FLM314,3M-6555A2,1192804,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM316,3M Filtek Universal Restorative Syringe A3 4g (6555A3) -Each, FILLING MATERIALS ANTERIOR,Each,6555A3,FLM316,3M-6555A3,1192805,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Universal Syringe - 4g A3,3M Filtek Universal Syringe - 4g A3,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM318,3M Filtek Universal Restorative Syringe A3.5 4g (6555A3.5), FILLING MATERIALS ANTERIOR,Each,6555A3.5,FLM318,3M-6555A3.5,1192806,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM320,3M Filtek Universal Restorative Syringe A4 4g (6555A4) -Each, FILLING MATERIALS ANTERIOR,Each,6555A4,FLM320,3M-6555A4,1192807,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM322,3M Filtek Universal Restorative Syringe B1 4g (6555B1) -Each, FILLING MATERIALS ANTERIOR,Each,6555B1,FLM322,3M-6555B1,1192808,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM324,3M Filtek Universal Restorative Syringe B2 4g (6555B2) -Each, FILLING MATERIALS ANTERIOR,Each,6555B2,FLM324,3M-6555B2,1192809,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Scotchbond Universal Plus Adhesive 5ml,3M Scotchbond Universal Plus Adhesive 5ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
FLM330,3M Filtek Universal Restorative Syringe PO 4g (6555PO) -Each, FILLING MATERIALS ANTERIOR,Each,6555PO,FLM330,3M-6555PO,1192812,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FLM328,3M Filtek Universal Restorative Syringe XW 4g (6555XW) -Each, FILLING MATERIALS ANTERIOR,Each,6555XW,FLM328,3M-6555XW,1192811,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,3M Sof-Lex Discs Extra Thin Medium 12.7mm Pack 85,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA308,3M Filtek Z250 Capsules A1 20x0.2g (6021A1) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 A1,FLM842,3M-6021A1,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Z250 Caps Pack 20 Shade A1,3M Filtek Z250 Caps Pack 20 Shade A1,,,,MATCH,MATCH,,,,,,,,
FMA160,3M Filtek Z250 Capsules A2 20x0.2g (6021A2) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 A2,FLM843,3M-6021A2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA161,3M Filtek Z250 Capsules A3 20x0.2g (6021A3) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 A3,FLM844,3M-6021A3,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Z250 Caps Pack 20 Shade A3,3M Filtek Z250 Caps Pack 20 Shade A3,,,,MATCH,MATCH,,,,,,,,
FMA166,3M Filtek Z250 Capsules A3.5 20x0.2g (6021A3.5) -Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 A3.5,FLM845,3M-6021A3.5,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA309,3M Filtek Z250 Capsules A4 20x0.2g (6021A4) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 A4,FLM846,3M-6021A4,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA170,3M Filtek Z250 Capsules B1 20x0.2g (6021B1) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 B1,FLM848,3M-6021B1,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA164,3M Filtek Z250 Capsules B2 20x0.2g (6021B2) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 B2,FLM849,3M-6021B2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA543,3M Filtek Z250 Capsules B3 20x0.2g (6021B3) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 B3,FLM850,3M-6021B3,202478,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA389,3M Filtek Z250 Capsules C2 20x0.2g (6021C2) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 C2,FLM851,3M-6021C2,202479,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA545,3M Filtek Z250 Capsules D3 20x0.2g (6021D3) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 D3,FLM854,3M-6021D3,202482,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA546,3M Filtek Z250 Capsules I 20x0.2g (6021I) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),6021 I,FLM855,3M-6021I,202483,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Z250 Caps Pack 20 Shade A1,3M Filtek Z250 Caps Pack 20 Shade A1,,,,MATCH,MATCH,,,,,,,,
FMA398,3M Filtek Z250 Syringe A1 4g (6020A1) - Each, FILLING MATERIALS ANTERIOR,Each,6020 A1,FLM859,3M-6020A1,202457,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA159,3M Filtek Z250 Syringe A2 4g (6020A2) - Each, FILLING MATERIALS ANTERIOR,Each,6020 A2,FLM860,3M-6020A2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA162,3M Filtek Z250 Syringe A3 4g (6020A3) - Each, FILLING MATERIALS ANTERIOR,Each,6020 A3,FLM861,3M-6020A3,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Z250 A3 Syringe,3M Filtek Z250 A3 Syringe,,,,UNKNOWN,UNKNOWN,,,,,,,,
FMA165,3M Filtek Z250 Syringe A3.5 4g (6020A3.5) - Each, FILLING MATERIALS ANTERIOR,Each,6020 A3.5,FLM862,3M-6020A3.5,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA169,3M Filtek Z250 Syringe A4 4g (6020A4) - Each, FILLING MATERIALS ANTERIOR,Each,6020 A4,FLM863,3M-6020A4,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA171,3M Filtek Z250 Syringe B1 4g (6020B1) - Each, FILLING MATERIALS ANTERIOR,Each,6020 B1,FLM865,3M-6020B1,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA163,3M Filtek Z250 Syringe B2 4g (6020B2) - Each, FILLING MATERIALS ANTERIOR,Each,6020 B2,FLM866,3M-6020B2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA172,3M Filtek Z250 Syringe B3 4g (6020B3) - Each, FILLING MATERIALS ANTERIOR,Each,6020 B3,FLM867,3M-6020B3,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA535,3M Filtek Z250 Syringe C2 4g (6020C2) - Each, FILLING MATERIALS ANTERIOR,Each,6020 C2,FLM868,3M-6020C2,202465,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA913,3M Filtek Z500 Capsules A1 20x0.2g (8021A1) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 A1,FLM252,3M-8021A1,1112677,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FMA914,3M Filtek Z500 Capsules A2 20x0.2g (8021A2) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 A2,FLM254,3M-8021A2,1112678,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FMA915,3M Filtek Z500 Capsules A3 20x0.2g (8021A3) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 A3,FLM256,3M-8021A3,1112679,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Z500 Caps 20 X 0.2G A3,3M Filtek Z500 Caps 20 X 0.2G A3,,,,MATCH,MATCH,,,,,,,,
FMA916,3M Filtek Z500 Capsules A3.5 20x0.2g (8021A3.5) -Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 A3.5,FLM258,3M-8021A3.5,1112680,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA917,3M Filtek Z500 Capsules A4 20x0.2g (8021A4) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 A4,FLM260,3M-8021A4,1112681,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FMA918,3M Filtek Z500 Capsules B2 20x0.2g (8021B2) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 B2,FLM262,3M-8021B2,1112682,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FMA919,3M Filtek Z500 Capsules C2 20x0.2g (8021C2) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 C2,FLM264,3M-8021C2,1112683,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FMA922,3M Filtek Z500 Capsules Intro Kit (8021TP) - Each, FILLING MATERIALS ANTERIOR,Each,8021 TP,FLM250,3M-8021TP,1112667,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA921,3M Filtek Z500 Capsules OA3 20x0.2g (8021OA3) - Pack20, FILLING MATERIALS ANTERIOR,Pack (20),8021 OA3,FLM268,3M-8021OA3,1112685,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:20 theirs:85),MISMATCH (ours:20 theirs:85),,,,N/A,N/A,,,
FMA923,3M Filtek Z500 Syringe A1 4g (8020A1) - Each, FILLING MATERIALS ANTERIOR,Each,8020 A1,FLM202,3M-8020A1,1112668,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA924,3M Filtek Z500 Syringe A2 4g (8020A2) - Each, FILLING MATERIALS ANTERIOR,Each,8020 A2,FLM204,3M-8020A2,1112669,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA925,3M Filtek Z500 Syringe A3 4g (8020A3) - Each, FILLING MATERIALS ANTERIOR,Each,8020 A3,FLM206,3M-8020A3,1112670,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Filtek Z500 Syringe 3G A3,3M Filtek Z500 Syringe 3G A3,,,,UNKNOWN,UNKNOWN,,,,,,,,
FMA926,3M Filtek Z500 Syringe A3.5 4g (8020A3.5) - Each, FILLING MATERIALS ANTERIOR,Each,8020 A3.5,FLM208,3M-8020A3.5,1112671,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA927,3M Filtek Z500 Syringe A4 4g (8020A4) - Each, FILLING MATERIALS ANTERIOR,Each,8020 A4,FLM210,3M-8020A4,1112672,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA928,3M Filtek Z500 Syringe B2 4g (8020B2) - Each, FILLING MATERIALS ANTERIOR,Each,8020 B2,FLM212,3M-8020B2,1112673,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA929,3M Filtek Z500 Syringe C2 4g (8020C2) - Each, FILLING MATERIALS ANTERIOR,Each,8020 C2,FLM214,3M-8020C2,1112674,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MISMATCH (ours:1 theirs:85),MISMATCH (ours:1 theirs:85),,,,N/A,N/A,,,
FMA932,3M Filtek Z500 Syringe Intro Kit (8020TP) - Each, FILLING MATERIALS ANTERIOR,Each,8020 TP,FLM200,3M-8020TP,1112666,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FMA931,3M Filtek Z500 Syringe OA3 4g (8020OA3) - Each, FILLING MATERIALS ANTERIOR,Each,8020 OA3,FLM218,3M-8020OA3,1112676,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA068,3M Garant Dispenser 1:1/2:1 (77580) - Each,IMPRESSION MATERIALS,Each,77580,ICX425,3M-77580,020184,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Voco Extrude Dispenser Gun for 50ml Cartridges,Voco Extrude Dispenser Gun for 50ml Cartridges,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM032,3M Garant Dispenser 4:1/10:1 (77581) - Each,IMPRESSION MATERIALS,Each,77581,IDX452,3M-77581,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA019A,3M Garant Intra Oral Tips - Yellow (71462) - Pack50,IMPRESSION MATERIALS,Pack (50),71462,IDX430,3M-71462,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IDX440,3M Garant Intra-oral Tips White (71461N) - Box50,IMPRESSION MATERIALS,Box (50),71461N,IDX440,3M-71461N,020305,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA122,3M Garant Mixing Tips Blue (71453) - Box50,IMPRESSION MATERIALS,Box (50),71453,IDX450,3M-71453,020303,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IDE011,3M Garant Mixing Tips for Impregum Super Quick Purple 71454,IMPRESSION MATERIALS,Pack (50),71454,IDE011,3M-71454,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMX002,3M Garant Mixing Tips Green (71450) - Pack50,IMPRESSION MATERIALS,Pack (50),71450,IMX002,3M-71450,020300,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IDX435,3M Garant Mixing Tips White (71451) - Pack50,IMPRESSION MATERIALS,Pack (50),71451,IDX435,3M-71451,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Garant Polyether Mixing Tips White (50) Refill, 71451","3M Garant Polyether Mixing Tips White (50) Refill, 71451",,,,UNKNOWN,UNKNOWN,,,,,,,,
IMA066,3M Garant Mixing Tips Yellow (71452) - Box50,IMPRESSION MATERIALS,Box (50),71452,IDX425,3M-71452,020301,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Garant VPS Vinyl Polysiloxan Mixing Tips Yellow (50) Refill, 71452","3M Garant VPS Vinyl Polysiloxan Mixing Tips Yellow (50) Refill, 71452",,,,UNKNOWN,UNKNOWN,,,,,,,,
IMA076,3M Impregum F Base Paste 120ml (31503) - Each,IMPRESSION MATERIALS,Each,31503,IDE040,3M-31503,019990,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IMA017,3M Impregum F Catalyst 15ml (31473) - Each,IMPRESSION MATERIALS,Each,31473,IDE045,3M-31473,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM021,3M Impregum F Medium Bodied Refill Pack (31710) - Each,IMPRESSION MATERIALS,Each,31710,IDE015,3M-31710,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IDX461,3M Impregum Intra-oral Syringe Purple (71507) - Pack20,IMPRESSION MATERIALS,Pack (20),71507,IDX461,3M-71507,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IDE428,3M Impregum Penta H Duosoft Quick Refill Pack (31768) - Each,IMPRESSION MATERIALS,Each,31768,IDE428,3M-31768,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Polyether Adhesive 17ml,3M Impregum Polyether Adhesive 17ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
IDE430,3M Impregum Penta L Duosoft Quick Refill Pack (31766) - Each,IMPRESSION MATERIALS,Each,31766,IDE430,3M-31766,1076704,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Polyether Adhesive 17ml,3M Impregum Polyether Adhesive 17ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM035,3M Impregum Penta Refill Pack (31644) - Each,IMPRESSION MATERIALS,Each,31644,IDE310,3M-31644,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Polyether Adhesive 17ml,3M Impregum Polyether Adhesive 17ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM091,3M Impregum Penta Soft Intro Kit (31734) - Each,IMPRESSION MATERIALS,Each,31734,,3M-31734,1090649,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Polyether Adhesive 17ml,3M Impregum Polyether Adhesive 17ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
IMA067A,3M Impregum Penta Soft PMX3 Cartridge (P3787) - Each,IMPRESSION MATERIALS,Each,P3787,IDE447,3M-P3787,1090654,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
IM124,3M Impregum Penta Soft Quick Intro Kit (31770) - Each,IMPRESSION MATERIALS,Each,31770,,3M-31770,1090651,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Penta Soft Quick For Pentamix 3 Quick Intro Kit,3M Impregum Penta Soft Quick For Pentamix 3 Quick Intro Kit,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM084,3M Impregum Penta Soft Quick Refill (31764) - Each,IMPRESSION MATERIALS,Each,31764,IDE426,3M-31764,1076702,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Penta Soft Quick Refill,3M Impregum Penta Soft Quick Refill,,,,UNKNOWN,UNKNOWN,,,,,,,,
IM034,3M Impregum Penta Soft Refill Pack (31730) - Each,IMPRESSION MATERIALS,Each,31730,IDE003,3M-31730,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Impregum Polyether Adhesive 17ml,3M Impregum Polyether Adhesive 17ml,,,,UNKNOWN,UNKNOWN,,,,,,,,
